28063490	EMBL
28028052	EMBL
27993706	EMBL
28024300	EMBL
27926712	EMBL
27906129	EMBL
28215335	EMBL
27867070	EMBL
27867008	EMBL
27804198	EMBL
27717304	EMBL
27628952	EMBL
27911713	EMBL
27727011	EMBL
27700050	EMBL
27630123	EMBL
27487217	EMBL
27559923	EMBL
27436873	EMBL
27453046	EMBL
27467722	EMBL
27458918	EMBL
27425604	EMBL
27417497	EMBL
27288888	EMBL
27327079	EMBL
27364700	EMBL
27378189	EMBL
27572732	EMBL
27572733	EMBL
30101006	EMBL
27342254	EMBL
27449695	EMBL
27292643	EMBL
27313000	EMBL
27256313	EMBL
27240256	EMBL
27266708	EMBL
27152616	EMBL
27149326	EMBL
27059519	EMBL
27133022	EMBL
27168989	EMBL
27118815	EMBL
27153620	EMBL
27025767	EMBL
27153574	EMBL
27069919	EMBL
26990172	EMBL
27010119	EMBL
27002174	EMBL
26947071	EMBL
27025565	EMBL
28741532	EMBL
26975353	EMBL
27135160	EMBL
26891705	EMBL
26880552	EMBL
26923589	EMBL
26925607	EMBL
26871631	EMBL
26896796	EMBL
28652855	EMBL
27730588	EMBL
26791760	EMBL
27236558	EMBL
27557579	EMBL
26745716	EMBL
26791761	EMBL
26598726	EMBL
27976998	Member states
28039159	Member states
28035947	Member states
27974378	Member states
27999437	Member states
27941024	Member states
28035241	Member states
27976684	Member states
27980210	Member states
27980067	Member states
27939741	Member states
27991587	Member states
27939572	Member states
27939899	Member states
27992783	Member states
27899510	Member states
27918939	Member states
27775882	Member states
27899635	Member states
27865758	Member states
27887941	Member states
27842059	Member states
27824037	Member states
27824335	Member states
27869826	Member states
28028548	Member states
27818507	Member states
27872256	Member states
27818174	Member states
27789623	Member states
27749839	Member states
28053165	Member states
27732780	Member states
27798612	Member states
27924014	Member states
27785870	Member states
27773674	Member states
27723199	Member states
27791035	Member states
27706140	Member states
27729395	Member states
27745870	Member states
27698117	Member states
26960970	Member states
27669419	Member states
27688041	Member states
27671779	Member states
27656108	Member states
27654921	Member states
27634775	Member states
27708008	Member states
27683155	Member states
27613157	Member states
27595404	Member states
27089175	Member states
28451202	Member states
27449287	Member states
27599298	Member states
27628073	Member states
27564131	Member states
27630991	Member states
27594533	Member states
27297478	Member states
27515797	Member states
27562954	Member states
27400835	Member states
27560109	Member states
27317780	Member states
27260999	Member states
27545046	Member states
27530104	Member states
27515435	Member states
27642553	Member states
27485623	Member states
27504778	Member states
27455346	Member states
27454932	Member states
27456476	Member states
27430744	Member states
28451135	Member states
27440925	Member states
27475226	Member states
27452465	Member states
27412771	Member states
27455459	Member states
27427227	Member states
27431447	Member states
27378690	Member states
27423267	Member states
27398935	Member states
27397507	Member states
27407180	Member states
27390358	Member states
27223658	Member states
27382052	Member states
27425866	Member states
27368127	Member states
27341079	Member states
27508226	Member states
28065307	Member states
27374406	Member states
27362226	Member states
27121553	Member states
27354557	Member states
27312775	Member states
27292640	Member states
27281784	Member states
27401040	Member states
27129154	Member states
27256311	Member states
27173435	Member states
27266525	Member states
27161561	Member states
27246242	Member states
27178209	Member states
27184853	Member states
27155012	Member states
27151919	Member states
27137127	Member states
27218228	Member states
26987299	Member states
27241753	Member states
27115345	Member states
27098483	Member states
27098217	Member states
27083698	Member states
27111507	Member states
27111841	Member states
27095192	Member states
27100999	Member states
27112295	Member states
26912613	Member states
27040755	Member states
27126044	Member states
27248802	Member states
27015362	Member states
27008928	Member states
27081072	Member states
27043882	Member states
27025571	Member states
27002549	Member states
27025842	Member states
26988806	Member states
27001033	Member states
26969325	Member states
26984498	Member states
26996302	Member states
27002173	Member states
26976934	Member states
26952837	Member states
26973873	Member states
26941398	Member states
26944476	Member states
26950744	Member states
26953350	Member states
26921390	Member states
26886793	Member states
26923593	Member states
26923874	Member states
26863193	Member states
27572163	Member states
26898468	Member states
26842801	Member states
26912791	Member states
26853265	Member states
26855150	Member states
26871638	Member states
26871632	Member states
26896686	Member states
26847791	Member states
28248218	Member states
26823606	Member states
26814967	Member states
27077120	Member states
26783362	Member states
26901106	Member states
26760201	Member states
26773059	Member states
26685880	Member states
26811868	Member states
27097368	Member states
26675821	Member states
26816364	Member states
26483020	Member states
26463391	Member states
26463381	Member states
26799652	Member states
26771499	Member states
28009253	Worldwide
28035242	Worldwide
27926873	Worldwide
27870168	Worldwide
27909043	Worldwide
27892458	Worldwide
27825439	Worldwide
27799467	Worldwide
27684073	Worldwide
27713918	Worldwide
27630019	Worldwide
27593562	Worldwide
28314394	Worldwide
27555383	Worldwide
27538578	Worldwide
27492286	Worldwide
27472658	Worldwide
27355376	Worldwide
27325693	Worldwide
26993771	Worldwide
27254021	Worldwide
27171425	Worldwide
27273515	Worldwide
27195102	Worldwide
27215607	Worldwide
27161483	Worldwide
27136266	Worldwide
27095489	Worldwide
27064252	Worldwide
27005422	Worldwide
26906727	Worldwide
26875865	Worldwide
26906412	Worldwide
26904946	Worldwide
26847699	Worldwide
26820793	Worldwide
